21A-3-O,2,1,A,3,O,164.90,271.69,184.65,106.79,19.75,440.71
21A-3-W,2,1,A,3,W,165.40,251.87,178.31,86.47,12.91,569.79
21A-4-I,2,1,A,4,I,166.21,277.56,183.43,111.35,17.22,546.63
21A-4-O,2,1,A,4,O,167.20,285.82,187.45,118.62,20.25,485.78
21A-4-S,2,1,A,4,S,167.18,273.16,181.88,105.98,14.70,620.95
21A-4-W,2,1,A,4,W,167.09,277.23,185.30,110.14,18.21,504.83
21B-1-E,2,1,B,1,E,164.69,354.49,194.26,189.80,29.57,541.87
21B-1-I,2,1,B,1,I,166.56,311.10,192.80,144.54,26.24,450.84
21B-1-O,2,1,B,1,O,167.17,349.52,192.51,182.35,25.34,619.61
21B-1-S,2,1,B,1,S,168.30,319.01,193.07,150.71,24.77,508.44
21B-2-E,2,1,B,2,E,166.02,231.50,180.77,65.48,14.75,343.93
21B-2-I,2,1,B,2,I,166.52,291.49,188.74,124.97,22.22,462.42
21B-2-N,2,1,B,2,N,167.09,276.09,185.45,109.00,18.36,493.68
21B-2-O,2,1,B,2,O,164.80,264.58,187.90,99.78,23.10,331.95
21B-3-I,2,1,B,3,I,166.58,304.47,191.06,137.89,24.48,463.28
21B-3-O,2,1,B,3,O,165.90,276.71,189.79,110.81,23.89,363.83
21B-3-S,2,1,B,3,S,166.73,249.91,190.86,83.18,24.13,244.72
21B-3-W,2,1,B,3,W,169.09,265.13,189.21,96.04,20.12,377.34
21B-4-I,2,1,B,4,I,166.54,281.24,184.76,114.70,18.22,529.53
21B-4-N,2,1,B,4,N,166.46,277.85,182.26,111.39,15.80,605.00
21B-4-O,2,1,B,4,O,164.48,292.60,185.33,128.12,20.85,514.48
21B-4-W,2,1,B,4,W,166.35,306.56,189.65,140.21,23.30,501.76
21C-1-E,2,1,C,1,E,166.16,281.18,186.17,115.02,20.01,474.81
21C-1-I,2,1,C,1,I,166.68,292.90,184.84,126.22,18.16,595.04
21C-1-N,2,1,C,1,N,165.95,314.04,189.00,148.09,23.05,542.47
21C-1-O,2,1,C,1,O,167.97,301.18,197.24,133.21,29.27,355.11
21C-2-I,2,1,C,2,I,164.75,292.57,188.17,127.82,23.42,445.77
21C-2-O,2,1,C,2,O,164.68,198.10,186.86,33.42,22.18,50.68
21C-2-S,2,1,C,2,S,165.95,310.31,193.77,144.36,27.82,418.91
21C-2-W,2,1,C,2,W,165.64,308.00,193.57,142.36,27.93,409.70
21C-3-I,2,1,C,3,I,164.76,269.38,183.28,104.62,18.52,464.90
21C-3-N,2,1,C,3,N,166.96,241.12,181.86,74.16,14.90,397.72
21C-3-O,2,1,C,3,O,166.69,199.47,186.33,32.78,19.64,66.90
21C-3-W,2,1,C,3,W,167.82,278.23,187.42,110.41,19.60,463.32
21C-4-E,2,1,C,4,E,166.32,271.97,187.03,105.65,20.71,410.14
21C-4-I,2,1,C,4,I,165.11,298.19,186.68,133.08,21.57,516.97
21C-4-O,2,1,C,4,O,164.88,198.91,192.40,34.03,27.52,23.66
21C-4-S,2,1,C,4,S,167.68,280.17,186.92,112.49,19.24,484.67
31A-1-I,3,1,A,1,I,168.30,360.35,194.47,192.05,26.17,633.86
31A-1-N,3,1,A,1,N,165.90,287.49,185.07,121.59,19.17,534.27
31A-1-O,3,1,A,1,O,167.67,295.32,186.21,127.65,18.54,588.51
31A-1-W,3,1,A,1,W,166.69,341.50,189.98,174.81,23.29,650.58
31A-2-E,3,1,A,2,E,166.56,288.00,183.21,121.44,16.65,629.37
31A-2-I,3,1,A,2,I,164.49,255.65,177.82,91.16,13.33,583.87
31A-2-N,3,1,A,2,N,167.84,271.41,183.66,103.57,15.82,554.68
31A-2-O,3,1,A,2,O,166.73,255.32,181.91,88.59,15.18,483.60
31A-3-I,3,1,A,3,I,166.56,258.23,182.61,91.67,16.05,471.15
31A-3-O,3,1,A,3,O,168.00,276.29,182.14,108.29,14.14,665.84
31A-3-S,3,1,A,3,S,165.95,238.27,177.29,72.32,11.34,537.74
31A-3-W,3,1,A,3,W,169.08,307.13,187.08,138.05,18.00,666.94
31A-4-E,3,1,A,4,E,166.46,279.37,179.26,112.91,12.80,782.11
31A-4-I,3,1,A,4,I,165.13,299.80,181.26,134.67,16.13,734.90
31A-4-O,3,1,A,4,O,166.70,266.97,180.72,100.27,14.02,615.19
31A-4-S,3,1,A,4,S,166.96,254.15,179.97,87.19,13.01,570.18
31B-1-E,3,1,B,1,E,166.14,250.43,183.66,84.29,17.52,381.11
31B-1-I,3,1,B,1,I,166.60,339.91,192.99,173.31,26.39,556.73
31B-1-N,3,1,B,1,N,164.78,281.00,180.55,116.22,15.77,636.97
31B-1-O,3,1,B,1,O,166.16,255.56,182.26,89.40,16.10,455.28
31B-2-I,3,1,B,2,I,165.94,219.77,175.72,53.83,9.78,450.41
31B-2-O,3,1,B,2,O,165.65,239.24,179.38,73.59,13.73,435.98
31B-2-S,3,1,B,2,S,167.46,233.50,180.45,66.04,12.99,408.39
31B-2-W,3,1,B,2,W,165.38,245.88,178.00,80.50,12.62,537.88
31B-3-E,3,1,B,3,E,164.89,194.51,175.52,29.62,10.63,178.65
31B-3-I,3,1,B,3,I,166.03,271.26,183.23,105.23,17.20,511.80
31B-3-O,3,1,B,3,O,164.77,261.23,179.83,96.46,15.06,540.50
31B-3-S,3,1,B,3,S,166.20,242.28,179.34,76.08,13.14,479.00
31B-4-I,3,1,B,4,I,165.40,254.17,179.55,88.77,14.15,527.35
31B-4-N,3,1,B,4,N,165.96,241.49,178.18,75.53,12.22,518.09
31B-4-O,3,1,B,4,O,167.19,247.68,180.13,80.49,12.94,522.02
31B-4-W,3,1,B,4,W,164.80,216.90,173.85,52.10,9.05,475.69
31C-1-E,3,1,C,1,E,164.69,296.05,183.36,131.36,18.67,603.59
31C-1-I,3,1,C,1,I,164.75,286.40,181.68,121.65,16.93,618.55
31C-1-O,3,1,C,1,O,166.73,290.88,184.24,124.15,17.51,609.02
31C-1-S,3,1,C,1,S,167.08,271.70,181.15,104.62,14.07,643.57
31C-2-E,3,1,C,2,E,166.51,204.35,177.82,37.84,11.31,234.57
31C-2-I,3,1,C,2,I,166.45,249.35,179.76,82.90,13.31,522.84
31C-2-N,3,1,C,2,N,164.78,218.31,185.60,53.53,20.82,157.11
31C-2-O,3,1,C,2,O,167.50,183.56,181.34,16.06,13.84,16.04
31C-3-I,3,1,C,3,I,166.74,259.03,181.98,92.29,15.24,505.58
31C-3-N,3,1,C,3,N,164.77,207.32,185.07,42.55,20.30,109.61
31C-3-O,3,1,C,3,O,166.36,184.76,182.73,18.40,16.37,12.40
31C-3-W,3,1,C,3,W,166.58,246.87,183.33,80.29,16.75,379.34
31C-4-I,3,1,C,4,I,165.65,239.16,175.64,73.51,9.99,635.84
31C-4-O,3,1,C,4,O,166.02,180.97,178.85,14.95,12.83,16.52
31C-4-S,3,1,C,4,S,165.90,256.22,179.05,90.32,13.15,586.84
31C-4-W,3,1,C,4,W,166.68,243.13,181.17,76.45,14.49,427.61
41A-1-E,4,1,A,1,E,166.15,276.37,181.46,110.22,15.31,619.92
41A-1-I,4,1,A,1,I,168.32,299.68,187.71,131.36,19.39,577.46
41A-1-O,4,1,A,1,O,164.82,355.96,199.74,191.14,34.92,447.37
41A-1-S,4,1,A,1,S,166.49,256.32,179.94,89.83,13.45,567.88
41A-2-E,4,1,A,2,E,165.93,283.14,182.32,117.21,16.39,615.13
41A-2-I,4,1,A,2,I,167.42,257.33,183.04,89.91,15.62,475.61
41A-2-N,4,1,A,2,N,164.63,234.00,178.00,69.37,13.37,418.85
41A-2-O,4,1,A,2,O,165.33,245.82,179.56,80.49,14.23,465.64
41A-3-I,4,1,A,3,I,167.03,228.97,178.83,61.94,11.80,424.92
41A-3-O,4,1,A,3,O,166.69,260.56,182.12,93.87,15.43,508.36
41A-3-S,4,1,A,3,S,164.67,267.49,179.98,102.82,15.31,571.59
41A-3-W,4,1,A,3,W,166.11,251.00,180.18,84.89,14.07,503.34
41A-4-I,4,1,A,4,I,165.96,297.36,183.80,131.40,17.84,636.55
41A-4-N,4,1,A,4,N,165.05,226.20,175.26,61.15,10.21,498.92
41A-4-O,4,1,A,4,O,166.91,275.77,182.33,108.86,15.42,605.97
41A-4-W,4,1,A,4,W,167.89,256.63,182.88,88.74,14.99,491.99
41B-1-E,4,1,B,1,E,166.34,284.68,185.52,118.34,19.18,517.00
41B-1-I,4,1,B,1,I,166.54,330.84,191.74,164.30,25.20,551.98
41B-1-N,4,1,B,1,N,165.89,309.12,187.00,143.23,21.11,578.49
41B-1-O,4,1,B,1,O,166.95,323.12,188.73,156.17,21.78,617.03
41B-2-I,4,1,B,2,I,167.74,252.29,180.61,84.55,12.87,556.95
41B-2-O,4,1,B,2,O,167.72,243.44,181.87,75.72,14.15,435.12
41B-2-S,4,1,B,2,S,166.64,254.39,180.97,87.75,14.33,512.35
41B-2-W,4,1,B,2,W,165.60,282.71,184.16,117.11,18.56,530.98
41B-3-I,4,1,B,3,I,164.75,249.99,177.20,85.24,12.45,584.66
41B-3-N,4,1,B,3,N,164.74,232.53,177.02,67.79,12.28,452.04
41B-3-O,4,1,B,3,O,166.54,269.66,181.62,103.12,15.08,583.82
41B-3-W,4,1,B,3,W,164.48,237.11,179.38,72.63,14.90,387.45
41B-4-E,4,1,B,4,E,169.09,248.22,186.27,79.13,17.18,360.59
41B-4-I,4,1,B,4,I,166.68,307.93,188.24,141.25,21.56,555.15
41B-4-O,4,1,B,4,O,166.38,281.96,179.71,115.58,13.33,767.07
41B-4-S,4,1,B,4,S,166.60,239.64,178.42,73.04,11.82,517.94
41C-1-E,4,1,C,1,E,165.12,296.01,186.96,130.89,21.84,499.31
41C-1-I,4,1,C,1,I,166.57,283.72,184.42,117.15,17.85,556.30
41C-1-O,4,1,C,1,O,167.80,278.62,186.47,110.82,18.67,493.57
41C-1-S,4,1,C,1,S,167.95,321.49,188.35,153.54,20.40,652.65
41C-2-E,4,1,C,2,E,167.10,228.33,179.65,61.23,12.55,387.89
41C-2-I,4,1,C,2,I,165.92,254.48,181.37,88.56,15.45,473.20
41C-2-N,4,1,C,2,N,164.52,197.67,176.30,33.15,11.78,181.41
41C-2-O,4,1,C,2,O,166.75,180.92,179.34,14.17,12.59,12.55
41C-3-I,4,1,C,3,I,169.11,241.86,180.75,72.75,11.64,525.00
41C-3-N,4,1,C,3,N,167.80,233.80,180.41,66.00,12.61,423.39
41C-3-O,4,1,C,3,O,168.33,182.86,180.81,14.53,12.48,16.43
41C-3-W,4,1,C,3,W,166.50,242.45,180.40,75.95,13.90,446.40
41C-4-I,4,1,C,4,I,166.75,257.68,180.17,90.93,13.42,577.57
41C-4-O,4,1,C,4,O,166.38,193.66,180.72,27.28,14.34,90.24
41C-4-S,4,1,C,4,S,165.91,241.75,181.53,75.84,15.62,385.53
41C-4-W,4,1,C,4,W,166.72,243.17,178.25,76.45,11.53,563.05
51A-1-I,5,1,A,1,I,167.97,285.12,184.42,117.15,16.45,612.16
51A-1-O,5,1,A,1,O,165.95,266.28,182.15,100.33,16.20,519.32
51A-1-S,5,1,A,1,S,166.62,278.61,183.75,111.99,17.13,553.77
51A-1-W,5,1,A,1,W,165.67,256.04,178.60,90.37,12.93,598.92
51A-2-E,5,1,A,2,E,169.10,233.14,182.03,64.04,12.93,395.28
51A-2-I,5,1,A,2,I,166.54,236.40,181.12,69.86,14.58,379.15
51A-2-O,5,1,A,2,O,166.73,214.93,178.77,48.20,12.04,300.33
51A-2-S,5,1,A,2,S,166.46,229.40,179.86,62.94,13.40,369.70
51A-3-E,5,1,A,3,E,167.52,260.21,183.38,92.69,15.86,484.43
51A-3-I,5,1,A,3,I,164.90,232.05,176.42,67.15,11.52,482.90
51A-3-N,5,1,A,3,N,167.20,232.42,178.63,65.22,11.43,470.60
51A-3-O,5,1,A,3,O,165.90,245.58,180.04,79.68,14.14,463.51
51A-4-I,5,1,A,4,I,167.12,269.81,184.48,102.69,17.36,491.53
51A-4-N,5,1,A,4,N,164.77,254.61,178.72,89.84,13.95,544.01
51A-4-O,5,1,A,4,O,166.22,234.93,178.29,68.71,12.07,469.26
51A-4-W,5,1,A,4,W,164.68,269.64,181.36,104.96,16.68,529.26
51B-1-I,5,1,B,1,I,165.14,296.03,182.58,130.89,17.44,650.52
51B-1-N,5,1,B,1,N,166.02,323.18,190.49,157.16,24.47,542.26
51B-1-O,5,1,B,1,O,166.72,288.31,187.38,121.59,20.66,488.53
51B-1-W,5,1,B,1,W,166.97,283.46,185.90,116.49,18.93,515.37
51B-2-E,5,1,B,2,E,168.30,265.07,185.11,96.77,16.81,475.67
51B-2-I,5,1,B,2,I,166.36,244.35,180.89,77.99,14.53,436.75
51B-2-N,5,1,B,2,N,164.48,236.24,178.50,71.76,14.02,411.84
51B-2-O,5,1,B,2,O,167.68,244.34,182.79,76.66,15.11,407.35
51B-3-E,5,1,B,3,E,166.74,225.35,181.68,58.61,14.94,292.30
51B-3-I,5,1,B,3,I,166.57,250.82,181.94,84.25,15.37,448.15
51B-3-O,5,1,B,3,O,166.74,269.83,184.35,103.09,17.61,485.41
51B-3-S,5,1,B,3,S,165.40,245.41,180.96,80.01,15.56,414.20
51B-4-I,5,1,B,4,I,166.15,262.29,181.48,96.14,15.33,527.14
51B-4-O,5,1,B,4,O,165.97,247.32,180.18,81.35,14.21,472.48
51B-4-S,5,1,B,4,S,166.00,272.36,183.76,106.36,17.76,498.87
51B-4-W,5,1,B,4,W,166.97,260.50,183.09,93.53,16.12,480.21
51C-1-E,5,1,C,1,E,166.74,274.03,184.11,107.29,17.37,517.67
51C-1-I,5,1,C,1,I,166.16,261.83,180.58,95.67,14.42,563.45
51C-1-O,5,1,C,1,O,166.49,237.41,181.24,70.92,14.75,380.81
51C-1-S,5,1,C,1,S,165.96,257.88,181.39,91.92,15.43,495.72
51C-2-E,5,1,C,2,E,167.10,236.35,179.87,69.25,12.77,442.29
51C-2-I,5,1,C,2,I,164.70,261.47,180.96,96.77,16.26,495.14
51C-2-N,5,1,C,2,N,164.77,247.10,179.00,82.33,14.23,478.57
51C-2-O,5,1,C,2,O,165.40,179.60,177.80,14.20,12.40,14.52
51C-3-I,5,1,C,3,I,166.21,240.11,179.28,73.90,13.07,465.42
51C-3-O,5,1,C,3,O,167.49,180.06,178.52,12.57,11.03,13.96
51C-3-S,5,1,C,3,S,164.88,178.79,177.12,13.91,12.24,13.64
51C-3-W,5,1,C,3,W,167.18,202.57,181.47,35.39,14.29,147.66
51C-4-I,5,1,C,4,I,164.80,238.02,177.91,73.22,13.11,458.50
51C-4-N,5,1,C,4,N,164.81,259.05,177.35,94.24,12.54,651.52
51C-4-O,5,1,C,4,O,166.45,186.35,183.65,19.90,17.20,15.70
51C-4-W,5,1,C,4,W,167.87,260.58,184.22,92.71,16.35,467.03
61A-1-I,6,1,A,1,I,166.80,266.80,183.13,100.00,16.33,512.37
61A-1-O,6,1,A,1,O,165.26,281.65,185.65,116.39,20.39,470.82
61A-1-S,6,1,A,1,S,168.05,261.40,185.00,93.35,16.95,450.74
61A-1-W,6,1,A,1,W,166.08,285.07,184.76,118.99,18.68,536.99
61A-2-E,6,1,A,2,E,166.52,241.40,180.95,74.88,14.43,418.92
61A-2-I,6,1,A,2,I,166.65,224.22,179.04,57.57,12.39,364.65
61A-2-O,6,1,A,2,O,165.75,273.57,187.63,107.82,21.88,392.78
61A-2-S,6,1,A,2,S,164.79,239.83,179.76,75.04,14.97,401.27
61A-3-I,6,1,A,3,I,166.25,231.02,178.91,64.77,12.66,411.61
61A-3-N,6,1,A,3,N,166.07,271.38,184.55,105.31,18.48,469.86
61A-3-O,6,1,A,3,O,166.80,238.00,182.54,71.20,15.74,352.35
61A-3-W,6,1,A,3,W,166.88,237.98,180.18,71.10,13.30,434.59
61A-4-E,6,1,A,4,E,165.03,249.80,177.37,84.77,12.34,586.95
61A-4-I,6,1,A,4,I,164.74,257.75,179.80,93.01,15.06,517.60
61A-4-N,6,1,A,4,N,167.37,228.88,179.79,61.51,12.42,395.25
61A-4-O,6,1,A,4,O,165.46,210.70,175.75,45.24,10.29,339.65
61B-1-E,6,1,B,1,E,169.17,299.53,193.90,130.36,24.73,427.13
61B-1-I,6,1,B,1,I,167.91,296.59,193.26,128.68,25.35,407.61
61B-1-N,6,1,B,1,N,166.60,244.49,182.23,77.89,15.63,398.34
61B-1-O,6,1,B,1,O,164.83,245.15,180.81,80.32,15.98,402.63
61B-2-E,6,1,B,2,E,164.62,203.24,176.14,38.62,11.52,235.24
61B-2-I,6,1,B,2,I,166.40,224.27,178.14,57.87,11.74,392.93
61B-2-O,6,1,B,2,O,166.51,214.06,178.16,47.55,11.65,308.15
61B-2-S,6,1,B,2,S,167.72,215.61,180.27,47.89,12.55,281.59
61B-3-I,6,1,B,3,I,167.56,242.56,182.53,75.00,14.97,401.00
61B-3-N,6,1,B,3,N,167.22,223.26,179.86,56.04,12.64,343.35
61B-3-O,6,1,B,3,O,166.29,215.82,175.36,49.53,9.07,446.09
61B-3-W,6,1,B,3,W,164.86,206.35,181.33,41.49,16.47,151.91
61B-4-I,6,1,B,4,I,167.96,242.42,179.52,74.46,11.56,544.12
61B-4-O,6,1,B,4,O,164.92,222.02,176.76,57.10,11.84,382.26
61B-4-S,6,1,B,4,S,166.60,236.84,179.53,70.24,12.93,443.23
61B-4-W,6,1,B,4,W,164.86,203.96,177.21,39.10,12.35,216.60
61C-1-I,6,1,C,1,I,168.36,306.12,186.66,137.76,18.30,652.79
61C-1-O,6,1,C,1,O,165.94,293.45,187.51,127.51,21.57,491.15
61C-1-S,6,1,C,1,S,166.83,291.04,187.10,124.21,20.27,512.78
61C-1-W,6,1,C,1,W,166.70,271.56,182.40,104.86,15.70,567.90
61C-2-I,6,1,C,2,I,165.73,237.25,180.71,71.52,14.98,377.44
61C-2-N,6,1,C,2,N,166.06,237.38,181.50,71.32,15.44,361.92
61C-2-O,6,1,C,2,O,166.73,201.66,179.94,34.93,13.21,164.42
61C-2-W,6,1,C,2,W,168.08,245.29,184.98,77.21,16.90,356.86
61C-3-E,6,1,C,3,E,167.03,229.42,182.30,62.39,15.27,308.58
61C-3-I,6,1,C,3,I,166.12,239.15,180.41,73.03,14.29,411.06
61C-3-O,6,1,C,3,O,165.18,186.75,180.18,21.57,15.00,43.80
61C-3-S,6,1,C,3,S,166.88,207.44,178.71,40.56,11.83,242.86
61C-4-E,6,1,C,4,E,166.83,211.18,176.06,44.35,9.23,380.50
61C-4-I,6,1,C,4,I,167.80,269.21,184.10,101.41,16.30,522.15
61C-4-N,6,1,C,4,N,169.20,241.82,181.08,72.62,11.88,511.28
61C-4-O,6,1,C,4,O,166.64,189.20,179.03,22.56,12.39,82.08,,
71A-1-E,7,1,A,1,E,166.50,300.94,189.13,134.44,22.63,494.08,,
71A-1-I,7,1,A,1,I,166.04,288.38,185.85,122.34,19.81,517.57,,
71A-1-O,7,1,A,1,O,168.46,289.91,188.35,121.45,19.89,510.61,,
71A-1-S,7,1,A,1,S,164.62,273.26,181.15,108.64,16.53,557.23,,
71A-2-E,7,1,A,2,E,166.25,227.61,181.90,61.36,15.65,292.08,,
71A-2-I,7,1,A,2,I,167.55,246.02,187.18,78.47,19.63,299.75,,
71A-2-O,7,1,A,2,O,167.16,258.95,189.94,91.79,22.78,302.94,,
71A-2-N,7,1,A,2,N,164.96,238.17,183.04,73.21,18.08,304.92,,Entered as 71A-2W
71A-3-I,7,1,A,3,I,166.83,225.26,182.95,58.43,16.12,262.47,,
71A-3-O,7,1,A,3,O,165.45,257.64,186.66,92.19,21.21,334.65,,
71A-3-S,7,1,A,3,S,164.76,223.77,179.79,59.01,15.03,292.61,,
71A-3-W,7,1,A,3,W,167.25,244.36,186.07,77.11,18.82,309.72,,
71A-4-I,7,1,A,4,I,166.18,236.67,183.45,70.49,17.27,308.16,,
71A-4-N,7,1,A,4,N,166.09,263.23,182.06,97.14,15.97,508.27,,
71A-4-O,7,1,A,4,O,164.75,235.74,179.20,70.99,14.45,391.28,,
71A-4-W,7,1,A,4,W,166.72,279.05,187.98,112.33,21.26,428.36
71B-1-E,7,1,B,1,E,167.04,234.80,188.22,67.76,21.18,219.92
71B-1-I,7,1,B,1,I,166.55,243.06,188.33,76.51,21.78,251.29
71B-1-O,7,1,B,1,O,166.79,255.79,191.68,89.00,24.89,257.57
71B-1-S,7,1,B,1,S,166.66,250.96,186.04,84.30,19.38,334.98
71B-2-I,7,1,B,2,I,166.06,224.14,184.74,58.08,18.68,210.92
71B-2-N,7,1,B,2,N,165.69,199.18,183.54,33.49,17.85,87.62
71B-2-O,7,1,B,2,O,165.18,214.74,184.25,49.56,19.07,159.88
71B-2-W,7,1,B,2,W,166.68,207.50,183.34,40.82,16.66,145.02
71B-3-I,7,1,B,3,I,165.98,234.20,187.97,68.22,21.99,210.23
71B-3-O,7,1,B,3,O,168.01,254.74,191.12,86.73,23.11,275.29
71B-3-S,7,1,B,3,S,166.52,234.27,184.07,67.75,17.55,286.04
71B-3-W,7,1,B,3,W,164.85,239.75,184.71,74.90,19.86,277.14
71B-4-E,7,1,B,4,E,166.40,248.54,191.62,82.14,25.22,225.69
71B-4-I,7,1,B,4,I,167.89,215.92,182.64,48.03,14.75,225.63
71B-4-N,7,1,B,4,N,166.70,232.30,183.70,65.60,17.00,285.88
71B-4-O,7,1,B,4,O,164.93,255.19,186.34,90.26,21.41,321.58,,
71C-1-I,7,1,C,1,I,168.42,295.69,188.97,127.27,20.55,519.32,,
71C-1-O,7,1,C,1,O,166.76,220.98,181.38,54.22,14.62,270.86,,
71C-1-S,7,1,C,1,S,166.60,302.04,190.76,135.44,24.16,460.60,,
71C-1-W,7,1,C,1,W,169.19,249.49,184.78,80.30,15.59,415.07,,
71C-2-E,7,1,C,2,E,166.62,220.95,187.39,54.33,20.77,161.58,,*
71C-2-I,7,1,C,2,I,164.56,264.28,188.24,99.72,23.68,321.11,,
71C-2-N,7,1,C,2,N,165.96,234.10,183.00,68.14,17.04,299.88,,
71C-2-O,7,1,C,2,O,166.72,180.74,180.35,14.02,13.63,2.86,,
71C-3-E,7,1,C,3,E,166.03,206.85,181.20,40.82,15.17,169.08,,
71C-3-I,7,1,C,3,I,166.25,246.93,182.50,80.68,16.25,396.49,,
71C-3-O,7,1,C,3,O,167.69,181.80,181.13,14.11,13.44,4.99,,
71C-3-S,7,1,C,3,S,164.88,227.54,179.02,62.66,14.14,343.14,,
71C-4-I,7,1,C,4,I,165.52,237.69,182.03,72.17,16.51,337.13,,
71C-4-N,7,1,C,4,N,167.35,229.42,182.76,62.07,15.41,302.79,,
71C-4-O,7,1,C,4,O,166.80,179.30,178.27,12.50,11.47,8.98,,
71C-4-W,7,1,C,4,W,164.81,207.40,177.32,42.59,12.51,240.45
81A-1-I,8,1,A,1,I,167.23,282.80,186.65,115.57,19.42,495.11
81A-1-O,8,1,A,1,O,166.30,228.24,178.48,61.94,12.18,408.54
